date,r_log_ca,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2020-05-13,-2.893324027784577,4.018220359639443,6.203534094572573,4.203325520679289,6.526466064969418,4.647400335742199,6.374131425085474,4.123255291673741,6.380825087139528
2020-05-14,-1.6667743758085072,3.4910774090069276,5.574020443574015,3.668485475455589,5.801288770863878,4.2791985073285055,5.840156360930013,3.56627398517467,5.668444002546128
2020-05-15,0.105253814603215,4.518653777360564,6.653686905083144,4.457104645890613,6.812227455752026,5.134449947553454,7.373477867341235,4.5307169344502825,6.751609068086167
2020-05-18,5.030931458526714,4.349351686188175,6.479796678444399,4.409970569191036,6.786083384866126,4.986235926655745,7.315551647440097,4.405462786084473,6.650451536608023
2020-05-19,-0.8972245194515532,3.7396489882698867,5.750954592945966,3.6641021963093383,5.763151618354353,4.594209160196745,6.582628546373148,3.7465648006495345,5.774760692104967
2020-05-20,0.8669896124514118,6.35961373488382,8.926138118337514,5.620672036699805,8.326624179599238,4.224742544304984,5.9812853258855,6.118910699271488,8.630077442241847
2020-05-21,-1.1524910903687269,5.5591992479853625,8.033147740295366,4.992224446949172,7.511255961496352,3.9402533125427945,5.58898657802759,5.349797590765424,7.7361049353396725
2020-05-22,-0.0200255499443012,4.854761966729064,7.298553448083853,4.416781066284654,6.836293097952051,3.4775369099967324,5.027796922719914,4.666105523552751,6.996847231358444
2020-05-25,2.1226332862224004,4.381364530690944,6.696862698476755,4.139384661452135,6.428748860437715,3.4251804681246507,4.948810336142795,4.255471589549237,6.4724183163637985
2020-05-26,1.4504734386653504,3.7233459554714474,5.898706531821205,3.442542113065362,5.4573738591783085,2.966044272649171,4.378471079267134,3.555863636179312,5.558233289757756
2020-05-27,1.7751982762013878,3.909793373570894,6.029648166296812,3.7571454556132924,5.848835058270155,2.587278945813025,3.9283204611780826,3.854330270576158,5.886920342018226
2020-05-28,1.7473756082328102,3.7366288908189436,5.7278068966749665,3.7122551622857856,5.708353240416701,2.400376606458615,3.6970525677287145,3.7318209397623594,5.658940104583518
2020-05-29,-1.6045883206052178,3.735061729966027,5.680666380427034,3.8115272552607653,5.835223229251478,2.201032025133156,3.4657295060562894,3.7714860296553634,5.704050535539422
2020-06-01,1.4239673756479312,3.7154849143801365,5.621761568681732,3.8707444125093713,5.9188872606612,2.013042662344486,3.2277775634691634,3.781187761857463,5.713549101928234
2020-06-02,1.9995039244089436,3.726866034878263,5.573598214756059,3.9418980095534297,5.982766383640899,2.978208844370069,4.0916400912430335,3.8178146731421614,5.73680624284924
2020-06-03,3.307737609392847,3.546001876430369,5.348945251348498,3.8226644002182253,5.839705357724012,2.6637237161166993,3.7580536557300324,3.6491732182065664,5.537292997280456
2020-06-04,-0.207285889867588,3.7347005058822402,5.511553132415951,4.000533829222218,6.059050387382782,2.3992890222446075,3.476010704892237,3.841527941896113,5.738976730379487
2020-06-05,3.640250005853588,4.83886460796916,6.745213845979331,4.814557227718946,7.099438588815739,2.206747090349072,3.3151500367612985,4.877078963231977,6.923569415533069
2020-06-08,-0.4293721795590218,4.161024408041304,6.0725365902512545,4.068905708680017,6.212588937676988,2.0438376958433393,3.103803962973985,4.155154474112946,6.11958545917536
2020-06-09,-1.5658591566687186,5.360264659922637,7.444520153895074,5.057107122105061,7.474958402161588,2.468479035141372,3.09872941938843,5.317753617281069,7.488640912317405
2020-06-10,-0.821600306722006,4.630517184576399,6.713357384587867,4.348634315046667,6.627466875087941,2.2485992131493684,2.9613662318164726,4.565222775517879,6.661097551906045
2020-06-11,-4.820455797712169,4.392019582100973,6.476289446605334,4.291127704880649,6.577223993149865,3.057219881994144,3.828703275499415,4.389621928979827,6.503937594239519
2020-06-12,0.4901099687425781,3.924639671045496,5.983615389227205,3.9249950829615172,6.1257236104326385,2.977744153354627,3.83673911988008,3.936177549217769,5.999189232545156
2020-06-15,-0.487615665083091,6.422050117074779,8.840910310970465,5.80422360620522,8.47475295229812,7.557455387013186,8.884522496375082,6.227834943135001,8.6512974059295
2020-06-16,2.7998803547058992,5.550978360266186,7.9554505830285,4.907876335401734,7.427678969650376,6.594940285176656,8.118504302890374,5.32215668292051,7.652180353266543
2020-06-17,0.8747215503336249,4.837183069147408,7.241665559565493,4.2817506300546775,6.679436917194113,5.822011290738999,7.554423549088796,4.604094383534255,6.872357529625843
